ESTADO;CÓDIGO;CONCATENADO2;DESC. COMPONENTE;CLASSE;GRUPO;QUANTIDADE;FORNECEDOR;CUSTO TOTAL (ATUAL);MÊS;ANO;MÊS/ANO;Unnamed: 12;Unnamed: 13
CE;54253120;CE54253120;ROTULO - ITEM 053;ROTULO;BOPP-PA;1113035;PoliAgro Química;37543;MAI;2023;05/2023;;
CE;24129432;CE24129432;ROTULO - ITEM 054;ROTULO;BOPP-PA;762402;PoliAgro Química;25884;MAI;2023;05/2023;;
CE;92328377;CE92328377;ROTULO - ITEM 056;ROTULO;BOPP-PA;121442;PoliAgro Química;5056;MAI;2023;05/2023;;
CE;68470265;CE68470265;TAMPA - ITEM 005;TAMPA;PET;1024448;PraMineral do Brasil;47.810,99;MAI;2023;05/2023;;
CE;53245155;CE53245155;TAMPA - ITEM 010;TAMPA;PET;541829;PraMineral do Brasil;25.287,16;MAI;2023;05/2023;;
CE;86049642;CE86049642;TAMPA - ITEM 011;TAMPA;PET;117981;RotaVita Materiais;5.506,16;MAI;2023;05/2023;;
CE;13940608;CE13940608;CORANTE - ITEM 001;CORANTE;REFRIGERANTE;507;AgroUni Distribuidora;2434;MAI;2023;05/2023;;
TO;5561863405;TO5561863405;ACID.E CONSERV. - ITEM 001;ACID.E CONSERV.;REF/ENER/ROM/DEL;30940;VegaQuim Ind. e Com.;276915;ABR;2023;04/2023;;
BA;5561863405;BA5561863405;ACID.E CONSERV. - ITEM 001;ACID.E CONSERV.;REF/ENER/ROM/DEL;38409;VegaQuim Ind. e Com.;343759;ABR;2023;04/2023;;
BA;9077785457;BA9077785457;AROMA - ITEM 006;AROMA;ENERGÉTICO;265;RotaVita Materiais;39673;ABR;2023;04/2023;;
BA;5494915869;BA5494915869;TERRA - ITEM 006;TERRA;XAROPARIA;260;PoliSul Materiais;3254;ABR;2023;04/2023;;
BA;7279736766;BA7279736766;EMULSAO - ITEM 002;EMULSAO;XAROPARIA;708;AgroUni Distribuidora;23233;ABR;2023;04/2023;;
TO;6900471848;TO6900471848;AROMA - ITEM 024;AROMA;ENERG./DELÍR.;103;InsuTera Materiais;5119;ABR;2023;04/2023;;
BA;6900471848;BA6900471848;AROMA - ITEM 024;AROMA;ENERG./DELÍR.;161;InsuTera Materiais;8.023,38;ABR;2023;04/2023;;
MG;7386535190;MG7386535190;FILME - ITEM 002;FILME;STRETCH;1945;SerraBeta Materiais;44448;ABR;2023;04/2023;;
TO;7728204728;TO7728204728;FILME - ITEM 020;FILME;BRUSK;2301;TeraAgro Suprimentos;26113;ABR;2023;04/2023;;
BA;1499791622;BA1499791622;FILME - ITEM 003;FILME;REFRI;3194;QuimBra Suprimentos;45042;ABR;2023;04/2023;;
MG;8887454928;MG8887454928;FILME - ITEM 004;FILME;ÁGUA 500;7124;TeraAgro Suprimentos;167938;ABR;2023;04/2023;;
TO;6650018539;TO6650018539;CERVEJARIA - ITEM 009;CERVEJARIA;LUPULO;34;InsuGlobal Suprimentos;34.535,19;ABR;2023;04/2023;;
BA;5904529313;BA5904529313;PREFORMA - ITEM 005;PREFORMA;SODALINE 200ML;1001822;MineralSerra Suprimentos;198.308,65;ABR;2023;04/2023;;
BA;2390026440;BA2390026440;PREFORMA - ITEM 006;PREFORMA;SODALINE 200ML;7240000;RotaVita Materiais;1.433.143,59;ABR;2023;04/2023;;
TO;1011087530;TO1011087530;PREFORMA - ITEM 002;PREFORMA;SODALINE 500ML;360555;DeltaGlobal Group;92.532,93;ABR;2023;04/2023;;
BA;4529750777;BA4529750777;PREFORMA - ITEM 012;PREFORMA;TURBOX 250ML;5036234;RotaVita Materiais;1.292.499,20;ABR;2023;04/2023;;
MG;4873355343;MG4873355343;PREFORMA - ITEM 020;PREFORMA;PET 500 PA;818421;RotaVita Materiais;210.039,55;ABR;2023;04/2023;;
TO;8001537910;TO8001537910;PREFORMA - ITEM 003;PREFORMA;SODALINE 500ML;246090;DeltaGlobal Group;50.202,41;ABR;2023;04/2023;;
TO;7132496567;TO7132496567;PREFORMA - ITEM 008;PREFORMA;SODALINE 2L;292881;MineralSerra Suprimentos;162.636,55;ABR;2023;04/2023;;
TO;2727172245;TO2727172245;PREFORMA - ITEM 004;PREFORMA;TURBOX 1L;88789;MineralSerra Suprimentos;36.915,63;ABR;2023;04/2023;;
TO;8705336562;TO8705336562;PREFORMA - ITEM 010;PREFORMA;TURBOX 2L;386451;RotaVita Materiais;229.551,94;ABR;2023;04/2023;;
BA;3162144613;BA3162144613;ROTULO - ITEM 015;ROTULO;SLEEVE;159603;MineralMaster Embalagens;33.972,35;ABR;2023;04/2023;;
TO;4864823768;TO4864823768;ROTULO - ITEM 007;ROTULO;SLEEVE;721930;MineralMaster Embalagens;148862;ABR;2023;04/2023;;
TO;7955043974;TO7955043974;FILME - ITEM 001;FILME;VIDRO;2310;TeraAgro Suprimentos;48518;ABR;2023;04/2023;;
TO;6421208083;TO6421208083;SUCO - ITEM 004;SUCO;XAROPARIA;549;NorNor Group;6594;ABR;2023;04/2023;;
BA;6421208083;BA6421208083;SUCO - ITEM 004;SUCO;XAROPARIA;1575;NorNor Group;18895;ABR;2023;04/2023;;
TO;5599718164;TO5599718164;SUCO - ITEM 001;SUCO;XAROPARIA;310;NorNor Group;3723;ABR;2023;04/2023;;
BA;5599718164;BA5599718164;SUCO - ITEM 001;SUCO;XAROPARIA;344;NorNor Group;4128;ABR;2023;04/2023;;
BA;9444653705;BA9444653705;SUCO - ITEM 002;SUCO;XAROPARIA;114;NorNor Group;1878;ABR;2023;04/2023;;
TO;5332943030;TO5332943030;TAMPA - ITEM 004;TAMPA;VIDRO NAC;387939;PoliUni Insumos;116382;ABR;2023;04/2023;;
BA;5941735720;BA5941735720;TAMPA - ITEM 005;TAMPA;PET;1756338;CorpVita S.A.;78.069,25;ABR;2023;04/2023;;
BA;2765901449;BA2765901449;TAMPA - ITEM 010;TAMPA;PET;549173;CorpVita S.A.;24.410,72;ABR;2023;04/2023;;
TO;9851085629;TO9851085629;TAMPA - ITEM 017;TAMPA;VIDRO NAC;1000852;RotaVita Materiais;44358;ABR;2023;04/2023;;
TO;2537418371;TO2537418371;TAMPA - ITEM 014;TAMPA;VIDRO NAC;129144;FluxoPra Ind. e Com.;6328;ABR;2023;04/2023;;
TO;2537418371;TO2537418371;TAMPA - ITEM 014;TAMPA;VIDRO NAC;85489;FluxoPra Ind. e Com.;4189;ABR;2023;04/2023;;
TO;2537418371;TO2537418371;TAMPA - ITEM 014;TAMPA;VIDRO NAC;254646;FluxoPra Ind. e Com.;12478;JUN;2023;06/2023;;
MG;8779765655;MG8779765655;TAMPA - ITEM 012;TAMPA;PET;2526223;MasterCoper Insumos;109.468,82;ABR;2023;04/2023;;
BA;3210229858;BA3210229858;TAMPA - ITEM 008;TAMPA;PET;1695098;CorpVita S.A.;75.347,12;ABR;2023;04/2023;;
BA;8751519747;BA8751519747;TAMPA - ITEM 011;TAMPA;PET;508931;CorpVita S.A.;22.621,97;ABR;2023;04/2023;;
TO;7721878701;TO7721878701;TERRA - ITEM 003;TERRA;CERVEJARIA;1.065,09;TeraFluxo Group;9.372,79;ABR;2023;04/2023;;
TO;3778593226;TO3778593226;TERRA - ITEM 001;TERRA;CERVEJARIA;4.182,96;TeraFluxo Group;36.810,07;ABR;2023;04/2023;;
BA;3778593226;BA3778593226;TERRA - ITEM 001;TERRA;XAROPARIA;291,52;TeraFluxo Group;2.565,33;ABR;2023;04/2023;;
BA;6183508472;BA6183508472;TERRA - ITEM 002;TERRA;XAROPARIA;833,03;TeraFluxo Group;7.330,63;ABR;2023;04/2023;;
TO;6183508472;TO6183508472;TERRA - ITEM 002;TERRA;XAROPARIA;230;TeraFluxo Group;2.028,31;ABR;2023;04/2023;;
TO;5255269416;TO5255269416;VASILHAME - ITEM 005;VASILHAME;NORMAL;52844;GlobalInsu Group;59.713,63;ABR;2023;04/2023;;
TO;2387303752;TO2387303752;SEPARADOR DE CAMADAS - ITEM 001;SEPARADOR DE CAMADAS;CHAPA;81545;RotaVita Materiais;101931;MAI;2023;05/2023;;
TO;4104172614;TO4104172614;AROMA - ITEM 020;AROMA;KIT ENERGÉTICO;195,60;VitaCoper Distribuidora;406.236,75;MAI;2023;05/2023;;
BA;9375474154;BA9375474154;AROMA - ITEM 020;AROMA;KIT ENERGÉTICO;219,50;VitaCoper Distribuidora;448.833,53;MAI;2023;05/2023;;
MG;8512280856;MG8512280856;ROTULO - ITEM 003;ROTULO;BOPP;2074097;RotaVita Materiais;21902;MAI;2023;05/2023;;
MG;8110052490;MG8110052490;ROTULO - ITEM 024;ROTULO;BOPP;1748251;RotaVita Materiais;18462;MAI;2023;05/2023;;
MG;6702119749;MG6702119749;ROTULO - ITEM 095;ROTULO;BOPP;1026512;RotaVita Materiais;12.400,17;MAI;2023;05/2023;;
MG;7355565846;MG7355565846;ROTULO - ITEM 096;ROTULO;BOPP;749219;RotaVita Materiais;9.050,49;MAI;2023;05/2023;;
BA;7367800641;BA7367800641;ROTULO - ITEM 021;ROTULO;BOPP;709958;SulUni Embalagens;25204;MAI;2023;05/2023;;
BA;3162144613;BA3162144613;ROTULO - ITEM 015;ROTULO;SLEEVE;176955;SulUni Embalagens;37.666,03;MAI;2023;05/2023;;
BA;5620554895;BA5620554895;ROTULO - ITEM 017;ROTULO;BOPP;688452;SulUni Embalagens;24440;MAI;2023;05/2023;;
TO;9642238616;TO9642238616;ROTULO - ITEM 018;ROTULO;BOPP;277444;MineralMaster Embalagens;10.791,45;MAI;2023;05/2023;;
TO;3589664950;TO3589664950;ROTULO - ITEM 019;ROTULO;BOPP;558842;MineralMaster Embalagens;7153;MAI;2023;05/2023;;
BA;8330869432;BA8330869432;ROTULO - ITEM 063;ROTULO;BOPP;5123544;SulUni Embalagens;40988;MAI;2023;05/2023;;
BA;5448607196;BA5448607196;ROTULO - ITEM 027;ROTULO;BOPP;383871;SulUni Embalagens;13.627,42;MAI;2023;05/2023;;
BA;5850122822;BA5850122822;ROTULO - ITEM 057;ROTULO;BOPP;368066;SulUni Embalagens;13.066,35;MAI;2023;05/2023;;
BA;8901125157;BA8901125157;ROTULO - ITEM 031;ROTULO;BOPP;243083;SulUni Embalagens;8.629,44;MAI;2023;05/2023;;
TO;8901125157;TO8901125157;ROTULO - ITEM 031;ROTULO;BOPP;125385;MineralMaster Embalagens;4.451,16;MAI;2023;05/2023;;
TO;2453025441;TO2453025441;ROTULO - ITEM 029;ROTULO;PAPEL;416580;RotaVita Materiais;10748;MAI;2023;05/2023;;
TO;9979486402;TO9979486402;ROTULO - ITEM 032;ROTULO;PAPEL;572987;RotaVita Materiais;14783;MAI;2023;05/2023;;
TO;5488102393;TO5488102393;TAMPA - ITEM 003;TAMPA;PET;3915012;CorpVita S.A.;191.835,60;MAI;2023;05/2023;;
BA;5488102393;BA5488102393;TAMPA - ITEM 003;TAMPA;PET;20340582;CorpVita S.A.;904139;ABR;2023;04/2023;;
TO;5941735720;TO5941735720;TAMPA - ITEM 005;TAMPA;PET;303729;CorpVita S.A.;14.882,72;MAI;2023;05/2023;;
BA;5941735720;BA5941735720;TAMPA - ITEM 005;TAMPA;PET;448116;CorpVita S.A.;19.918,74;MAI;2023;05/2023;;
BA;2765901449;BA2765901449;TAMPA - ITEM 010;TAMPA;PET;288777;CorpVita S.A.;12.836,12;ABR;2023;04/2023;;
MG;8779765655;MG8779765655;TAMPA - ITEM 012;TAMPA;PET;2640197;RotaVita Materiais;114.407,67;MAI;2023;05/2023;;
MG;2547712746;MG2547712746;TAMPA - ITEM 007;TAMPA;PET;3166533;MasterCoper Insumos;137.215,36;MAI;2023;05/2023;;
TO;3210229858;TO3210229858;TAMPA - ITEM 008;TAMPA;PET;624383;CorpVita S.A.;30.594,75;MAI;2023;05/2023;;
BA;3210229858;BA3210229858;TAMPA - ITEM 008;TAMPA;PET;1427010;CorpVita S.A.;63.430,58;MAI;2023;05/2023;;
TO;8751519747;TO8751519747;TAMPA - ITEM 011;TAMPA;PET;366963;CorpVita S.A.;17.981,21;MAI;2023;05/2023;;
BA;8751519747;BA8751519747;TAMPA - ITEM 011;TAMPA;PET;205837;CorpVita S.A.;9.149,45;MAI;2023;05/2023;;
TO;3292002997;TO3292002997;CERVEJARIA - ITEM 007;CERVEJARIA;OUTROS;64844;BraCorp Ind. e Com.;180265;MAR;2023;03/2023;;
TO;3292002997;TO3292002997;CERVEJARIA - ITEM 007;CERVEJARIA;OUTROS;57742;BraCorp Ind. e Com.;160522;ABR;2023;04/2023;;
TO;3292002997;TO3292002997;CERVEJARIA - ITEM 007;CERVEJARIA;OUTROS;67579;BraCorp Ind. e Com.;187871;ABR;2023;04/2023;;
TO;3292002997;TO3292002997;CERVEJARIA - ITEM 007;CERVEJARIA;OUTROS;76456;BraCorp Ind. e Com.;212547;ABR;2023;04/2023;;
TO;3292002997;TO3292002997;CERVEJARIA - ITEM 007;CERVEJARIA;OUTROS;65462;BraCorp Ind. e Com.;181985;ABR;2023;04/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;21116;AlfaPoli Química;69471;ABR;2023;04/2023;;
MG;5025548692;MG5025548692;CAIXA - ITEM 005;CAIXA;AGUA 200;55637;UniTera do Brasil;13909;ABR;2023;04/2023;;
TO;5706778057;TO5706778057;ROTULO - ITEM 081;ROTULO;ADESIVO;308419;MineralMaster Embalagens;43302;ABR;2023;04/2023;;
TO;5706778057;TO5706778057;ROTULO - ITEM 081;ROTULO;ADESIVO;692689;MineralMaster Embalagens;97253;JUN;2023;06/2023;;
TO;6245732147;TO6245732147;VASILHAME - ITEM 007;VASILHAME;NORMAL;363213;RotaVita Materiais;192503;ABR;2023;04/2023;;
TO;6531308999;TO6531308999;ROTULO - ITEM 097;ROTULO;ADESIVO;249140;MineralMaster Embalagens;12694;ABR;2023;04/2023;;
TO;9612113161;TO9612113161;CAIXA - ITEM 006;CAIXA;TUBAINA;21259;SulRota Embalagens;41879;ABR;2023;04/2023;;
TO;6969981386;TO6969981386;TAMPA - ITEM 018;TAMPA;VIDRO NAC;1284846;NorAlfa Ltda;63600;ABR;2023;04/2023;;
CE;76447266;CE76447266;EDULCORANTE - ITEM 001;EDULCORANTE;XAROPARIA;116;PrimaSul S.A.;4054;MAI;2023;05/2023;;
CE;48430590;CE48430590;AROMA - ITEM 004;AROMA;REFRIGERANTE;76;InsuTera Materiais;5.891,60;MAI;2023;05/2023;;
CE;93708396;CE93708396;AROMA - ITEM 016;AROMA;REFRIGERANTE;1933;AgroUni Distribuidora;45426;MAI;2023;05/2023;;
CE;93761253;CE93761253;EDULCORANTE - ITEM 002;EDULCORANTE;XAROPARIA;367;PrimaSul S.A.;25815;MAI;2023;05/2023;;
CE;17709131;CE17709131;ACID.E CONSERV. - ITEM 004;ACID.E CONSERV.;REF/ENER/BRUSK/TON;997;PrimaSul S.A.;10.323,44;MAI;2023;05/2023;;
CE;72492170;CE72492170;EMULSAO - ITEM 002;EMULSAO;XAROPARIA;678;AgroUni Distribuidora;24392;MAI;2023;05/2023;;
CE;24965407;CE24965407;FILME - ITEM 002;FILME;STRETCH;5613;DeltaGlobal Distribuidora;55.011,86;MAI;2023;05/2023;;
CE;55584195;CE55584195;FILME - ITEM 007;FILME;REFRI;937;BetaQuim Ind. e Com.;9.699,66;MAI;2023;05/2023;;
CE;40427720;CE40427720;FILME - ITEM 015;FILME;REFR/ENERG.;2978;BetaQuim Ind. e Com.;30.825,36;MAI;2023;05/2023;;
CE;89510054;CE89510054;PREFORMA - ITEM 016;PREFORMA;PET 2L PA;529640;RotaVita Materiais;259.523,38;MAI;2023;05/2023;;
CE;31125913;CE31125913;PREFORMA - ITEM 024;PREFORMA;PET 2L PA;74705;UniBra Materiais;36.605,35;MAI;2023;05/2023;;
CE;75986584;CE75986584;PREFORMA - ITEM 017;PREFORMA;PET 2,5L PA;356836;UniBra Materiais;177.704,12;MAI;2023;05/2023;;
CE;16176675;CE16176675;TERRA - ITEM 004;TERRA;XAROPARIA;1.101,79;TeraFluxo Group;9.111,80;MAI;2023;05/2023;;
CE;55471111;CE55471111;TERRA - ITEM 005;TERRA;XAROPARIA;275,33;TeraFluxo Group;2.276,99;MAI;2023;05/2023;;
CE;46751272;CE46751272;CONCENT./KITs - ITEM 002;CONCENT./KITs;KIT COLA;2135;BetaAgro do Brasil;47798;JUN;2023;06/2023;;
CE;22963476;CE22963476;ROTULO - ITEM 033;ROTULO;BOPP-PA;1247613;PoliAgro Química;42356;JUN;2023;06/2023;;
CE;55650543;CE55650543;ROTULO - ITEM 052;ROTULO;BOPP-PA;253671;RotaVita Materiais;10560;JUN;2023;06/2023;;
BA;1887853162;BA1887853162;AROMA - ITEM 004;AROMA;REFRIGERANTE;48;InsuTera Materiais;3.634,46;MAI;2023;05/2023;;
BA;4124528771;BA4124528771;AROMA - ITEM 009;AROMA;REFRIGERANTE;1005;AgroUni Distribuidora;48256;MAI;2023;05/2023;;
BA;2162695835;BA2162695835;AROMA - ITEM 014;AROMA;REFRIGERANTE;332;VitaCoper Distribuidora;54988;MAI;2023;05/2023;;
BA;5605518300;BA5605518300;AROMA - ITEM 016;AROMA;REFRIGERANTE;923;AgroUni Distribuidora;25851;MAI;2023;05/2023;;
BA;4944051438;BA4944051438;CONCENT./KITs - ITEM 004;CONCENT./KITs;KIT COLA;105;AgroUni Distribuidora;2631;MAI;2023;05/2023;;
BA;8260012026;BA8260012026;EMULSAO - ITEM 004;EMULSAO;XAROPARIA;204;VitaCoper Distribuidora;78563;MAI;2023;05/2023;;
BA;1499791622;BA1499791622;FILME - ITEM 003;FILME;REFRI;2079;QuimBra Suprimentos;29320;MAI;2023;05/2023;;
BA;5918053501;BA5918053501;FILME - ITEM 009;FILME;REFR/ENERG.;6287;QuimBra Suprimentos;148208;MAI;2023;05/2023;;
BA;5904529313;BA5904529313;PREFORMA - ITEM 005;PREFORMA;SODALINE 200ML;709925;RotaVita Materiais;140.528,32;MAI;2023;05/2023;;
BA;8705336562;BA8705336562;PREFORMA - ITEM 001;PREFORMA;TURBOX 2L;216223;MineralSerra Suprimentos;148.651,06;MAI;2023;05/2023;;
BA;6421208083;BA6421208083;SUCO - ITEM 004;SUCO;XAROPARIA;922;NorNor Group;11059;MAI;2023;05/2023;;
BA;5599718164;BA5599718164;SUCO - ITEM 001;SUCO;XAROPARIA;364;NorNor Group;4371;MAI;2023;05/2023;;
BA;9444653705;BA9444653705;SUCO - ITEM 002;SUCO;XAROPARIA;106;NorNor Group;1.745,41;MAI;2023;05/2023;;
BA;6117902775;BA6117902775;ROTULO - ITEM 014;ROTULO;SLEEVE;122246;MineralMaster Embalagens;6199;MAI;2023;05/2023;;
TO;4271745143;TO4271745143;AROMA - ITEM 002;AROMA;ENERGÉTICO;1355;InsuTera Materiais;50367;MAI;2023;05/2023;;
TO;6115937873;TO6115937873;AROMA - ITEM 003;AROMA;ENERGÉTICO;564;InsuTera Materiais;42818;MAI;2023;05/2023;;
TO;5605518300;TO5605518300;AROMA - ITEM 016;AROMA;REFRIGERANTE;522;AgroUni Distribuidora;14624;MAI;2023;05/2023;;
TO;9612113161;TO9612113161;CAIXA - ITEM 006;CAIXA;TUBAINA;23965;SulRota Embalagens;47210;MAI;2023;05/2023;;
TO;4929817036;TO4929817036;CANTONEIRA - ITEM 001;CANTONEIRA;CANTONEIRA;7438;SulRota Embalagens;12049;MAI;2023;05/2023;;
TO;7412202848;TO7412202848;CERVEJARIA - ITEM 002;CERVEJARIA;OUTROS;278;RotaVita Materiais;78.824,06;MAI;2023;05/2023;;
TO;1083034549;TO1083034549;CONCENT./KITs - ITEM 003;CONCENT./KITs;C.ENERGETICO;3184;RotaVita Materiais;57467;MAI;2023;05/2023;;
TO;4944051438;TO4944051438;CONCENT./KITs - ITEM 004;CONCENT./KITs;KIT COLA;252;AgroUni Distribuidora;6300;MAI;2023;05/2023;;
TO;5025219607;TO5025219607;FILME - ITEM 002;FILME;STRETCH;2617;SerraBeta Materiais;59.797,77;MAI;2023;05/2023;;
TO;2172942564;TO2172942564;FILME - ITEM 016;FILME;DIVERSOS;2184;QuimBra Suprimentos;51331;MAI;2023;05/2023;;
TO;3247407180;TO3247407180;FILME - ITEM 023;FILME;CANABRAVA;2531;CerraBra do Brasil;36695;MAI;2023;05/2023;;
TO;4351776874;TO4351776874;FILME - ITEM 019;FILME;PET 500;538;TeraAgro Suprimentos;11302;MAI;2023;05/2023;;
TO;9181906377;TO9181906377;FILME - ITEM 015;FILME;REFR/ENERG.;4890;TeraAgro Suprimentos;114924;MAI;2023;05/2023;;
TO;4549146525;TO4549146525;FILME - ITEM 012;FILME;SERRARIA;925;CerraBra do Brasil;13407;MAI;2023;05/2023;;
TO;5543383990;TO5543383990;FILME - ITEM 010;FILME;SERRARIA;4867;CerraBra do Brasil;153348;MAI;2023;05/2023;;
TO;9416441320;TO9416441320;FILME - ITEM 011;FILME;SERRARIA;2530;CerraBra do Brasil;36685;MAI;2023;05/2023;;
TO;8001537910;TO8001537910;PREFORMA - ITEM 003;PREFORMA;SODALINE 500ML;292317;RotaVita Materiais;59.632,76;JUN;2023;06/2023;;
TO;8705336562;TO8705336562;PREFORMA - ITEM 010;PREFORMA;TURBOX 2L;35726;RotaVita Materiais;21.221,36;MAI;2023;05/2023;;
TO;6531308999;TO6531308999;ROTULO - ITEM 097;ROTULO;ADESIVO;262938;MineralMaster Embalagens;13397;MAI;2023;05/2023;;
TO;4496023729;TO4496023729;ROTULO - ITEM 009;ROTULO;SLEEVE;496718;MineralMaster Embalagens;102423;MAI;2023;05/2023;;
TO;5599718164;TO5599718164;SUCO - ITEM 001;SUCO;XAROPARIA;229;NorNor Group;2750;MAI;2023;05/2023;;
TO;9444653705;TO9444653705;SUCO - ITEM 002;SUCO;XAROPARIA;112;NorNor Group;1.845,46;MAI;2023;05/2023;;
TO;7721878701;TO7721878701;TERRA - ITEM 003;TERRA;CERVEJARIA;2252;TeraFluxo Group;19.819,10;MAI;2023;05/2023;;
TO;3778593226;TO3778593226;TERRA - ITEM 001;TERRA;CERVEJARIA;3490;TeraFluxo Group;30.707,93;MAI;2023;05/2023;;
TO;9900125834;TO9900125834;TERRA - ITEM 007;TERRA;XAROPARIA;706,56;TeraFluxo Group;6.217,77;MAI;2023;05/2023;;
TO;6183508472;TO6183508472;TERRA - ITEM 002;TERRA;XAROPARIA;368,59;TeraFluxo Group;3.243,62;MAI;2023;05/2023;;
TO;9399568162;TO9399568162;VASILHAME - ITEM 001;VASILHAME;NORMAL;288820;RotaVita Materiais;213.726,72;MAI;2023;05/2023;;
TO;8875300502;TO8875300502;VASILHAME - ITEM 003;VASILHAME;NORMAL;41021;SerraAgro Distribuidora;64.402,40;MAI;2023;05/2023;;
TO;8875300502;TO8875300502;VASILHAME - ITEM 003;VASILHAME;NORMAL;47955;SerraAgro Distribuidora;75.289,87;MAI;2023;05/2023;;
TO;6245732147;TO6245732147;VASILHAME - ITEM 007;VASILHAME;NORMAL;308985;RotaVita Materiais;163762;MAI;2023;05/2023;;
TO;5255269416;TO5255269416;VASILHAME - ITEM 005;VASILHAME;NORMAL;55951;GlobalInsu Group;63.224,48;MAI;2023;05/2023;;
TO;5255269416;TO5255269416;VASILHAME - ITEM 005;VASILHAME;NORMAL;54684;RotaVita Materiais;61.793,12;MAI;2023;05/2023;;
MG;8887454928;MG8887454928;FILME - ITEM 004;FILME;ÁGUA 500;3407;TeraAgro Suprimentos;80331;MAI;2023;05/2023;;
MG;5134016405;MG5134016405;FILME - ITEM 024;FILME;AGUA 1,5L;921;RotaVita Materiais;19343;MAI;2023;05/2023;;
MG;2255902229;MG2255902229;PREFORMA - ITEM 007;PREFORMA;PET 500 PA;1023208;RotaVita Materiais;226.466,69;AGO;2022;08/2022;;
MG;4873355343;MG4873355343;PREFORMA - ITEM 020;PREFORMA;PET 500 PA;3080492;RotaVita Materiais;790.577,42;FEV;2023;02/2023;;
MG;2120831140;MG2120831140;PREFORMA - ITEM 004;PREFORMA;ÁGUA 1,5L;101214;RotaVita Materiais;42.081,72;FEV;2023;02/2023;;
BA;9044186134;BA9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;205176;RotaVita Materiais;377525;ABR;2023;04/2023;;
BA;9044186134;BA9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;243330;RotaVita Materiais;447727;ABR;2023;04/2023;;
BA;9044186134;BA9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;197501;RotaVita Materiais;363402;ABR;2023;04/2023;;
TO;9044186134;TO9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;231161;RotaVita Materiais;425336;ABR;2023;04/2023;;
TO;9044186134;TO9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;148544;RotaVita Materiais;273320;ABR;2023;04/2023;;
TO;9044186134;TO9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;197417;RotaVita Materiais;363247;ABR;2023;04/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;22243;AlfaPoli Química;73179;ABR;2023;04/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;23195;AlfaPoli Química;76311;ABR;2023;04/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;27784;AlfaPoli Química;91411;ABR;2023;04/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;22240;AlfaPoli Química;73169;ABR;2023;04/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;27809;AlfaPoli Química;91492;ABR;2023;04/2023;;
TO;3292002997;TO3292002997;CERVEJARIA - ITEM 007;CERVEJARIA;OUTROS;76861;BraCorp Ind. e Com.;213673;ABR;2023;04/2023;;
TO;1304618669;TO1304618669;TAMPA - ITEM 006;TAMPA;LATA;4721795;VitaPrima Ind. e Com.;1133231;ABR;2023;04/2023;;
TO;1304618669;TO1304618669;TAMPA - ITEM 006;TAMPA;LATA;12036422;RotaVita Materiais;2888741;MAI;2023;05/2023;;
TO;1304618669;TO1304618669;TAMPA - ITEM 006;TAMPA;LATA;15051572;VitaPrima Ind. e Com.;3.612.377,38;JUL;2023;07/2023;;
BA;7805786051;BA7805786051;EDULCORANTE - ITEM 003;EDULCORANTE;XAROPARIA;1046;NorInsu S.A.;14839;JUN;2023;06/2023;;
BA;4406016487;BA4406016487;CORANTE - ITEM 004;CORANTE;REFRIGERANTE;82;AgroUni Distribuidora;7025;JUN;2023;06/2023;;
TO;8644797837;TO8644797837;CORANTE - ITEM 001;CORANTE;REFRIGERANTE;352;AgroUni Distribuidora;2643;JUN;2023;06/2023;;
BA;8644797837;BA8644797837;CORANTE - ITEM 001;CORANTE;REFRIGERANTE;412;AgroUni Distribuidora;3088;JUN;2023;06/2023;;
TO;4667453708;TO4667453708;CORANTE - ITEM 007;CORANTE;ENERGÉTICO;22;AgroUni Distribuidora;1497;JUN;2023;06/2023;;
BA;3410804057;BA3410804057;ROTULO - ITEM 026;ROTULO;SLEEVE;2648868;MineralMaster Embalagens;133.442,03;JUN;2023;06/2023;;
TO;4864823768;TO4864823768;ROTULO - ITEM 007;ROTULO;SLEEVE;590090;MineralMaster Embalagens;121677;JUN;2023;06/2023;;
BA;9920420468;BA9920420468;ROTULO - ITEM 030;ROTULO;SLEEVE;56152;MineralMaster Embalagens;2.828,78;JUN;2023;06/2023;;
BA;2703369965;BA2703369965;ROTULO - ITEM 006;ROTULO;SLEEVE;418705;MineralMaster Embalagens;21.093,09;JUN;2023;06/2023;;
